name,street_address,google_map,review_count,phone,restaurant_type,price_range,restaurant_main_type,latitude,longitude,review_type,review_score
Scampi,"30 W 18th St New York, NY  10011",//www.google.com/maps/search/?api=1&query=40.7390420%2C-73.993493,12,(212) 888-2171,Italian,$30 and under,Italian,40.7390428,-73.9934938,average_review,4.612
Scampi,"30 W 18th St New York, NY  10011",//www.google.com/maps/search/?api=1&query=40.7390420%2C-73.993493,12,(212) 888-2171,Italian,$30 and under,Italian,40.7390428,-73.9934938,food_review,4.6
Scampi,"30 W 18th St New York, NY  10011",//www.google.com/maps/search/?api=1&query=40.7390420%2C-73.993493,12,(212) 888-2171,Italian,$30 and under,Italian,40.7390428,-73.9934938,service_review,4.5
Scampi,"30 W 18th St New York, NY  10011",//www.google.com/maps/search/?api=1&query=40.7390420%2C-73.993493,12,(212) 888-2171,Italian,$30 and under,Italian,40.7390428,-73.9934938,ambience_review,4.4
Scampi,"30 W 18th St New York, NY  10011",//www.google.com/maps/search/?api=1&query=40.7390420%2C-73.993493,12,(212) 888-2171,Italian,$30 and under,Italian,40.7390428,-73.9934938,value_review,4.1
Society Cafe,"52 W 13th Street New York, NY  10011",//www.google.com/maps/search/?api=1&query=40.7363170%2C-73.996523,132,(212) 300-4525,American,$31 to $50,American,40.7361334,-73.9966616,average_review,4.4132
Society Cafe,"52 W 13th Street New York, NY  10011",//www.google.com/maps/search/?api=1&query=40.7363170%2C-73.996523,132,(212) 300-4525,American,$31 to $50,American,40.7361334,-73.9966616,food_review,4.2
Society Cafe,"52 W 13th Street New York, NY  10011",//www.google.com/maps/search/?api=1&query=40.7363170%2C-73.996523,132,(212) 300-4525,American,$31 to $50,American,40.7361334,-73.9966616,service_review,4.2
Society Cafe,"52 W 13th Street New York, NY  10011",//www.google.com/maps/search/?api=1&query=40.7363170%2C-73.996523,132,(212) 300-4525,American,$31 to $50,American,40.7361334,-73.9966616,ambience_review,4.4
Society Cafe,"52 W 13th Street New York, NY  10011",//www.google.com/maps/search/?api=1&query=40.7363170%2C-73.996523,132,(212) 300-4525,American,$31 to $50,American,40.7361334,-73.9966616,value_review,4
Suzuki,"114 W 47th Street New York, NY  10036",//www.google.com/maps/search/?api=1&query=40.7581400%2C-73.983006,88,(212) 278-0010,Japanese,$50 and over,Japanese & Koren,40.7580887,-73.9831407,average_review,4.588
Suzuki,"114 W 47th Street New York, NY  10036",//www.google.com/maps/search/?api=1&query=40.7581400%2C-73.983006,88,(212) 278-0010,Japanese,$50 and over,Japanese & Koren,40.7580887,-73.9831407,food_review,4.4
Suzuki,"114 W 47th Street New York, NY  10036",//www.google.com/maps/search/?api=1&query=40.7581400%2C-73.983006,88,(212) 278-0010,Japanese,$50 and over,Japanese & Koren,40.7580887,-73.9831407,service_review,4.6
Suzuki,"114 W 47th Street New York, NY  10036",//www.google.com/maps/search/?api=1&query=40.7581400%2C-73.983006,88,(212) 278-0010,Japanese,$50 and over,Japanese & Koren,40.7580887,-73.9831407,ambience_review,4.4
Suzuki,"114 W 47th Street New York, NY  10036",//www.google.com/maps/search/?api=1&query=40.7581400%2C-73.983006,88,(212) 278-0010,Japanese,$50 and over,Japanese & Koren,40.7580887,-73.9831407,value_review,4.1
Inakaya,"231 West 40th Street New York, NY  10018",//www.google.com/maps/search/?api=1&query=40.7556230%2C-73.989558,1087,(212) 354-2195,Japanese,$31 to $50,Japanese & Koren,40.755623,-73.9895581,average_review,4.51087
Inakaya,"231 West 40th Street New York, NY  10018",//www.google.com/maps/search/?api=1&query=40.7556230%2C-73.989558,1087,(212) 354-2195,Japanese,$31 to $50,Japanese & Koren,40.755623,-73.9895581,food_review,4.4
Inakaya,"231 West 40th Street New York, NY  10018",//www.google.com/maps/search/?api=1&query=40.7556230%2C-73.989558,1087,(212) 354-2195,Japanese,$31 to $50,Japanese & Koren,40.755623,-73.9895581,service_review,4.2
Inakaya,"231 West 40th Street New York, NY  10018",//www.google.com/maps/search/?api=1&query=40.7556230%2C-73.989558,1087,(212) 354-2195,Japanese,$31 to $50,Japanese & Koren,40.755623,-73.9895581,ambience_review,4.2
Inakaya,"231 West 40th Street New York, NY  10018",//www.google.com/maps/search/?api=1&query=40.7556230%2C-73.989558,1087,(212) 354-2195,Japanese,$31 to $50,Japanese & Koren,40.755623,-73.9895581,value_review,3.8
Rossini's Restaurant,"108 East 38 Street New York, NY  10016",//www.google.com/maps/search/?api=1&query=40.7492320%2C-73.97872,1132,(212) 683-0135,Italian,$31 to $50,Italian,40.7491301,-73.9788937,average_review,4.71132
Rossini's Restaurant,"108 East 38 Street New York, NY  10016",//www.google.com/maps/search/?api=1&query=40.7492320%2C-73.97872,1132,(212) 683-0135,Italian,$31 to $50,Italian,40.7491301,-73.9788937,food_review,4.6
Rossini's Restaurant,"108 East 38 Street New York, NY  10016",//www.google.com/maps/search/?api=1&query=40.7492320%2C-73.97872,1132,(212) 683-0135,Italian,$31 to $50,Italian,40.7491301,-73.9788937,service_review,4.7
Rossini's Restaurant,"108 East 38 Street New York, NY  10016",//www.google.com/maps/search/?api=1&query=40.7492320%2C-73.97872,1132,(212) 683-0135,Italian,$31 to $50,Italian,40.7491301,-73.9788937,ambience_review,4.5
Rossini's Restaurant,"108 East 38 Street New York, NY  10016",//www.google.com/maps/search/?api=1&query=40.7492320%2C-73.97872,1132,(212) 683-0135,Italian,$31 to $50,Italian,40.7491301,-73.9788937,value_review,4.3
Charlie Palmer Steak,"47 West 38th Street New York, NY  10018",//www.google.com/maps/search/?api=1&query=40.7519690%2C-73.98484,450,(212) 302-3838,Steakhouse,$31 to $50,Steakhouse,40.7519694,-73.9848404,average_review,4.545
Charlie Palmer Steak,"47 West 38th Street New York, NY  10018",//www.google.com/maps/search/?api=1&query=40.7519690%2C-73.98484,450,(212) 302-3838,Steakhouse,$31 to $50,Steakhouse,40.7519694,-73.9848404,food_review,4.4
Charlie Palmer Steak,"47 West 38th Street New York, NY  10018",//www.google.com/maps/search/?api=1&query=40.7519690%2C-73.98484,450,(212) 302-3838,Steakhouse,$31 to $50,Steakhouse,40.7519694,-73.9848404,service_review,4.4
Charlie Palmer Steak,"47 West 38th Street New York, NY  10018",//www.google.com/maps/search/?api=1&query=40.7519690%2C-73.98484,450,(212) 302-3838,Steakhouse,$31 to $50,Steakhouse,40.7519694,-73.9848404,ambience_review,4.2
Charlie Palmer Steak,"47 West 38th Street New York, NY  10018",//www.google.com/maps/search/?api=1&query=40.7519690%2C-73.98484,450,(212) 302-3838,Steakhouse,$31 to $50,Steakhouse,40.7519694,-73.9848404,value_review,4.1
Bocca,"39 East 19th Street New York, NY  10003",//www.google.com/maps/search/?api=1&query=40.7383090%2C-73.989553,1561,(212) 387-1200,Italian,$30 and under,Italian,40.7382691,-73.9888568,average_review,4.41561
Bocca,"39 East 19th Street New York, NY  10003",//www.google.com/maps/search/?api=1&query=40.7383090%2C-73.989553,1561,(212) 387-1200,Italian,$30 and under,Italian,40.7382691,-73.9888568,food_review,4.4
Bocca,"39 East 19th Street New York, NY  10003",//www.google.com/maps/search/?api=1&query=40.7383090%2C-73.989553,1561,(212) 387-1200,Italian,$30 and under,Italian,40.7382691,-73.9888568,service_review,4.4
Bocca,"39 East 19th Street New York, NY  10003",//www.google.com/maps/search/?api=1&query=40.7383090%2C-73.989553,1561,(212) 387-1200,Italian,$30 and under,Italian,40.7382691,-73.9888568,ambience_review,4.1
Bocca,"39 East 19th Street New York, NY  10003",//www.google.com/maps/search/?api=1&query=40.7383090%2C-73.989553,1561,(212) 387-1200,Italian,$30 and under,Italian,40.7382691,-73.9888568,value_review,4
NYY Steak Midtown- New York Yankees Steakhouse,"7 West 51st Street New York, NY  10019",//www.google.com/maps/search/?api=1&query=40.7597200%2C-73.977479,995,(646) 307-7910,Steakhouse,$31 to $50,Steakhouse,40.7597501,-73.9774474,average_review,4.7995
NYY Steak Midtown- New York Yankees Steakhouse,"7 West 51st Street New York, NY  10019",//www.google.com/maps/search/?api=1&query=40.7597200%2C-73.977479,995,(646) 307-7910,Steakhouse,$31 to $50,Steakhouse,40.7597501,-73.9774474,food_review,4.6
NYY Steak Midtown- New York Yankees Steakhouse,"7 West 51st Street New York, NY  10019",//www.google.com/maps/search/?api=1&query=40.7597200%2C-73.977479,995,(646) 307-7910,Steakhouse,$31 to $50,Steakhouse,40.7597501,-73.9774474,service_review,4.7
NYY Steak Midtown- New York Yankees Steakhouse,"7 West 51st Street New York, NY  10019",//www.google.com/maps/search/?api=1&query=40.7597200%2C-73.977479,995,(646) 307-7910,Steakhouse,$31 to $50,Steakhouse,40.7597501,-73.9774474,ambience_review,4.6
NYY Steak Midtown- New York Yankees Steakhouse,"7 West 51st Street New York, NY  10019",//www.google.com/maps/search/?api=1&query=40.7597200%2C-73.977479,995,(646) 307-7910,Steakhouse,$31 to $50,Steakhouse,40.7597501,-73.9774474,value_review,4.2
Irvington,"201 Park Ave S New York, NY 10003 New York, NY  10003",//www.google.com/maps/search/?api=1&query=40.7365430%2C-73.988749,209,(212) 677-0425,Contemporary American,$30 and under,Contemporary American,40.7366021,-73.9885354,average_review,4.5209
Irvington,"201 Park Ave S New York, NY 10003 New York, NY  10003",//www.google.com/maps/search/?api=1&query=40.7365430%2C-73.988749,209,(212) 677-0425,Contemporary American,$30 and under,Contemporary American,40.7366021,-73.9885354,food_review,4.2
Irvington,"201 Park Ave S New York, NY 10003 New York, NY  10003",//www.google.com/maps/search/?api=1&query=40.7365430%2C-73.988749,209,(212) 677-0425,Contemporary American,$30 and under,Contemporary American,40.7366021,-73.9885354,service_review,4
Irvington,"201 Park Ave S New York, NY 10003 New York, NY  10003",//www.google.com/maps/search/?api=1&query=40.7365430%2C-73.988749,209,(212) 677-0425,Contemporary American,$30 and under,Contemporary American,40.7366021,-73.9885354,ambience_review,4.1
Irvington,"201 Park Ave S New York, NY 10003 New York, NY  10003",//www.google.com/maps/search/?api=1&query=40.7365430%2C-73.988749,209,(212) 677-0425,Contemporary American,$30 and under,Contemporary American,40.7366021,-73.9885354,value_review,3.8
Charlie Palmer at The Knick,"6 Times Square New York, NY 10036 New York, NY  10036",//www.google.com/maps/search/?api=1&query=40.7555830%2C-73.98627,315,(212) 204-4983,Contemporary American,$31 to $50,Contemporary American,40.7555831,-73.9862701,average_review,4.3315
Charlie Palmer at The Knick,"6 Times Square New York, NY 10036 New York, NY  10036",//www.google.com/maps/search/?api=1&query=40.7555830%2C-73.98627,315,(212) 204-4983,Contemporary American,$31 to $50,Contemporary American,40.7555831,-73.9862701,food_review,4.1
Charlie Palmer at The Knick,"6 Times Square New York, NY 10036 New York, NY  10036",//www.google.com/maps/search/?api=1&query=40.7555830%2C-73.98627,315,(212) 204-4983,Contemporary American,$31 to $50,Contemporary American,40.7555831,-73.9862701,service_review,4.1
Charlie Palmer at The Knick,"6 Times Square New York, NY 10036 New York, NY  10036",//www.google.com/maps/search/?api=1&query=40.7555830%2C-73.98627,315,(212) 204-4983,Contemporary American,$31 to $50,Contemporary American,40.7555831,-73.9862701,ambience_review,4.3
Charlie Palmer at The Knick,"6 Times Square New York, NY 10036 New York, NY  10036",//www.google.com/maps/search/?api=1&query=40.7555830%2C-73.98627,315,(212) 204-4983,Contemporary American,$31 to $50,Contemporary American,40.7555831,-73.9862701,value_review,3.6
Nick & Stef’s Steakhouse - New York,"9 Penn Plaza New York, NY  10001",//www.google.com/maps/search/?api=1&query=40.7510730%2C-73.993289,1931,(212) 563-4444,Steakhouse,$31 to $50,Steakhouse,40.7510597,-73.9932303,average_review,4.41931
Nick & Stef’s Steakhouse - New York,"9 Penn Plaza New York, NY  10001",//www.google.com/maps/search/?api=1&query=40.7510730%2C-73.993289,1931,(212) 563-4444,Steakhouse,$31 to $50,Steakhouse,40.7510597,-73.9932303,food_review,4.3
Nick & Stef’s Steakhouse - New York,"9 Penn Plaza New York, NY  10001",//www.google.com/maps/search/?api=1&query=40.7510730%2C-73.993289,1931,(212) 563-4444,Steakhouse,$31 to $50,Steakhouse,40.7510597,-73.9932303,service_review,4.4
Nick & Stef’s Steakhouse - New York,"9 Penn Plaza New York, NY  10001",//www.google.com/maps/search/?api=1&query=40.7510730%2C-73.993289,1931,(212) 563-4444,Steakhouse,$31 to $50,Steakhouse,40.7510597,-73.9932303,ambience_review,4.1
Nick & Stef’s Steakhouse - New York,"9 Penn Plaza New York, NY  10001",//www.google.com/maps/search/?api=1&query=40.7510730%2C-73.993289,1931,(212) 563-4444,Steakhouse,$31 to $50,Steakhouse,40.7510597,-73.9932303,value_review,3.7
Altesi Ristorante,"26 E 64th Street New York, NY  10065",//www.google.com/maps/search/?api=1&query=40.7666620%2C-73.969575,390,(212) 759-8900,Italian,$31 to $50,Italian,40.7666785,-73.9695801,average_review,4.539
Altesi Ristorante,"26 E 64th Street New York, NY  10065",//www.google.com/maps/search/?api=1&query=40.7666620%2C-73.969575,390,(212) 759-8900,Italian,$31 to $50,Italian,40.7666785,-73.9695801,food_review,4.5
Altesi Ristorante,"26 E 64th Street New York, NY  10065",//www.google.com/maps/search/?api=1&query=40.7666620%2C-73.969575,390,(212) 759-8900,Italian,$31 to $50,Italian,40.7666785,-73.9695801,service_review,4.5
Altesi Ristorante,"26 E 64th Street New York, NY  10065",//www.google.com/maps/search/?api=1&query=40.7666620%2C-73.969575,390,(212) 759-8900,Italian,$31 to $50,Italian,40.7666785,-73.9695801,ambience_review,4.4
Altesi Ristorante,"26 E 64th Street New York, NY  10065",//www.google.com/maps/search/?api=1&query=40.7666620%2C-73.969575,390,(212) 759-8900,Italian,$31 to $50,Italian,40.7666785,-73.9695801,value_review,4.1
Giorgio's of Gramercy,"27 East 21st Street New York, NY  10010",//www.google.com/maps/search/?api=1&query=40.7396800%2C-73.989201,2089,(212) 477-0007,Contemporary American,$31 to $50,Contemporary American,40.7397036,-73.9886272,average_review,4.72089
Giorgio's of Gramercy,"27 East 21st Street New York, NY  10010",//www.google.com/maps/search/?api=1&query=40.7396800%2C-73.989201,2089,(212) 477-0007,Contemporary American,$31 to $50,Contemporary American,40.7397036,-73.9886272,food_review,4.6
Giorgio's of Gramercy,"27 East 21st Street New York, NY  10010",//www.google.com/maps/search/?api=1&query=40.7396800%2C-73.989201,2089,(212) 477-0007,Contemporary American,$31 to $50,Contemporary American,40.7397036,-73.9886272,service_review,4.7
Giorgio's of Gramercy,"27 East 21st Street New York, NY  10010",//www.google.com/maps/search/?api=1&query=40.7396800%2C-73.989201,2089,(212) 477-0007,Contemporary American,$31 to $50,Contemporary American,40.7397036,-73.9886272,ambience_review,4.6
Giorgio's of Gramercy,"27 East 21st Street New York, NY  10010",//www.google.com/maps/search/?api=1&query=40.7396800%2C-73.989201,2089,(212) 477-0007,Contemporary American,$31 to $50,Contemporary American,40.7397036,-73.9886272,value_review,4.3
Perrine,"2 East 61st Street New York, NY  10065",//www.google.com/maps/search/?api=1&query=40.7651280%2C-73.972039,169,(212) 838-8000,French American,$31 to $50,French,40.7651828,-73.9718937,average_review,4.5169
Perrine,"2 East 61st Street New York, NY  10065",//www.google.com/maps/search/?api=1&query=40.7651280%2C-73.972039,169,(212) 838-8000,French American,$31 to $50,French,40.7651828,-73.9718937,food_review,4.4
Perrine,"2 East 61st Street New York, NY  10065",//www.google.com/maps/search/?api=1&query=40.7651280%2C-73.972039,169,(212) 838-8000,French American,$31 to $50,French,40.7651828,-73.9718937,service_review,4.5
Perrine,"2 East 61st Street New York, NY  10065",//www.google.com/maps/search/?api=1&query=40.7651280%2C-73.972039,169,(212) 838-8000,French American,$31 to $50,French,40.7651828,-73.9718937,ambience_review,4.4
Perrine,"2 East 61st Street New York, NY  10065",//www.google.com/maps/search/?api=1&query=40.7651280%2C-73.972039,169,(212) 838-8000,French American,$31 to $50,French,40.7651828,-73.9718937,value_review,3.9
La Fonda Del Sol,"200 Park Avenue at East 44th Street MetLife Building New York, NY  10020",//www.google.com/maps/search/?api=1&query=40.7537160%2C-73.977437,1141,(212) 867-6767,Spanish,$31 to $50,Spanish,40.7535178,-73.9767512,average_review,4.41141
La Fonda Del Sol,"200 Park Avenue at East 44th Street MetLife Building New York, NY  10020",//www.google.com/maps/search/?api=1&query=40.7537160%2C-73.977437,1141,(212) 867-6767,Spanish,$31 to $50,Spanish,40.7535178,-73.9767512,food_review,4.4
La Fonda Del Sol,"200 Park Avenue at East 44th Street MetLife Building New York, NY  10020",//www.google.com/maps/search/?api=1&query=40.7537160%2C-73.977437,1141,(212) 867-6767,Spanish,$31 to $50,Spanish,40.7535178,-73.9767512,service_review,4.3
La Fonda Del Sol,"200 Park Avenue at East 44th Street MetLife Building New York, NY  10020",//www.google.com/maps/search/?api=1&query=40.7537160%2C-73.977437,1141,(212) 867-6767,Spanish,$31 to $50,Spanish,40.7535178,-73.9767512,ambience_review,4.4
La Fonda Del Sol,"200 Park Avenue at East 44th Street MetLife Building New York, NY  10020",//www.google.com/maps/search/?api=1&query=40.7537160%2C-73.977437,1141,(212) 867-6767,Spanish,$31 to $50,Spanish,40.7535178,-73.9767512,value_review,3.9
Morrell Wine Bar & Cafe,"1 Rockefeller Plaza New York, NY  10020",//www.google.com/maps/search/?api=1&query=40.7580000%2C-73.979,761,(212) 262-7700,American,$31 to $50,American,40.7580629,-73.9788542,average_review,4.5761
Morrell Wine Bar & Cafe,"1 Rockefeller Plaza New York, NY  10020",//www.google.com/maps/search/?api=1&query=40.7580000%2C-73.979,761,(212) 262-7700,American,$31 to $50,American,40.7580629,-73.9788542,food_review,4.2
Morrell Wine Bar & Cafe,"1 Rockefeller Plaza New York, NY  10020",//www.google.com/maps/search/?api=1&query=40.7580000%2C-73.979,761,(212) 262-7700,American,$31 to $50,American,40.7580629,-73.9788542,service_review,4.2
Morrell Wine Bar & Cafe,"1 Rockefeller Plaza New York, NY  10020",//www.google.com/maps/search/?api=1&query=40.7580000%2C-73.979,761,(212) 262-7700,American,$31 to $50,American,40.7580629,-73.9788542,ambience_review,4.4
